,Unnamed: 0,Facies,Formation,Well Name,Depth,GR,DeltaPHI,PHIND,ILD,PE,NM_M,RELPOS
973,973,8,A1 LM,LUKE G U,2637.0,46.66,2.8,21.4,8.241381150130021,3.2,2,1.0
974,974,8,A1 LM,LUKE G U,2637.5,29.68,4.6,16.7,9.954054173515269,3.4,2,0.985
975,975,8,A1 LM,LUKE G U,2638.0,18.97,-0.3,11.35,13.061708881318419,3.9,2,0.97
976,976,8,A1 LM,LUKE G U,2638.5,17.66,0.4,7.3,20.044720273651603,4.4,2,0.955
977,977,8,A1 LM,LUKE G U,2639.0,18.02,0.5,5.15,29.648313895243408,4.8,2,0.94
978,978,8,A1 LM,LUKE G U,2639.5,20.47,3.1,4.15,41.686938347033575,4.9,2,0.925
979,979,8,A1 LM,LUKE G U,2640.0,26.7,4.0,4.4,49.659232145033606,4.8,2,0.91
980,980,8,A1 LM,LUKE G U,2640.5,33.18,6.8,6.0,53.95106225151273,4.6,2,0.8959999999999999
981,981,8,A1 LM,LUKE G U,2641.0,42.67,8.0,7.4,53.95106225151273,4.4,2,0.8809999999999999
982,982,8,A1 LM,LUKE G U,2641.5,51.37,10.1,8.85,36.643757464783334,3.8,2,0.866
983,983,6,A1 LM,LUKE G U,2642.0,54.26,12.6,10.4,30.902954325135905,3.6,2,0.851
984,984,6,A1 LM,LUKE G U,2642.5,56.67,12.8,10.7,29.648313895243408,3.6,2,0.836
985,985,6,A1 LM,LUKE G U,2643.0,57.35,12.3,10.95,29.648313895243408,3.7,2,0.821
986,986,6,A1 LM,LUKE G U,2643.5,62.93,11.1,11.55,29.648313895243408,3.8,2,0.8059999999999999
987,987,6,A1 LM,LUKE G U,2644.0,66.49,10.0,11.0,30.902954325135905,3.9,2,0.7909999999999999
988,988,6,A1 LM,LUKE G U,2644.5,64.2,7.2,9.3,32.210687912834345,4.0,2,0.7759999999999999
989,989,6,A1 LM,LUKE G U,2645.0,58.09,2.5,6.55,39.994474976109736,4.1,2,0.7609999999999999
990,990,6,A1 LM,LUKE G U,2645.5,55.0,2.5,4.95,64.268771731702,4.1,2,0.746
991,991,6,A1 LM,LUKE G U,2646.0,55.97,2.5,4.85,70.1455298419971,4.1,2,0.731
992,992,6,A1 LM,LUKE G U,2646.5,58.81,3.1,6.05,66.98846094165262,4.1,2,0.716
993,993,6,A1 LM,LUKE G U,2647.0,67.1,5.4,8.3,58.8843655355589,4.0,2,0.701
994,994,6,A1 LM,LUKE G U,2647.5,77.82,8.2,10.7,53.95106225151273,4.0,2,0.687
995,995,4,A1 LM,LUKE G U,2648.0,115.71,8.2,11.5,45.498806015004874,3.9,2,0.672
996,996,4,A1 LM,LUKE G U,2648.5,145.34,8.1,11.55,41.686938347033575,3.7,2,0.657
997,997,4,A1 LM,LUKE G U,2649.0,195.89,8.0,11.5,39.994474976109736,3.7,2,0.642
998,998,4,A1 LM,LUKE G U,2649.5,191.22,8.3,11.25,41.686938347033575,3.6,2,0.627
999,999,4,A1 LM,LUKE G U,2650.0,177.59,7.0,9.7,43.65158322401658,3.6,2,0.612
1000,1000,4,A1 LM,LUKE G U,2650.5,151.13,5.6,7.7,53.95106225151273,3.6,2,0.597
1001,1001,8,A1 LM,LUKE G U,2651.0,116.51,3.0,5.2,73.11390834834177,3.8,2,0.5820000000000001
1002,1002,8,A1 LM,LUKE G U,2651.5,58.47,2.0,3.4,83.17637711026708,4.4,2,0.5670000000000001
1003,1003,8,A1 LM,LUKE G U,2652.0,56.71,2.1,3.25,79.79946872679768,5.0,2,0.552
1004,1004,8,A1 LM,LUKE G U,2652.5,64.91,5.4,5.5,70.1455298419971,5.0,2,0.537
1005,1005,8,A1 LM,LUKE G U,2653.0,74.3,10.1,8.65,58.8843655355589,4.8,2,0.522
1006,1006,4,A1 LM,LUKE G U,2653.5,85.32,9.8,11.4,45.498806015004874,4.6,2,0.507
1007,1007,4,A1 LM,LUKE G U,2654.0,97.02,11.9,13.75,32.210687912834345,4.3,2,0.493
1008,1008,4,A1 LM,LUKE G U,2654.5,94.31,10.7,14.45,27.164392688390823,4.1,2,0.478
1009,1009,4,A1 LM,LUKE G U,2655.0,88.35,10.2,14.7,23.878112829131783,3.9,2,0.463
1010,1010,4,A1 LM,LUKE G U,2655.5,87.22,9.9,14.85,20.892961308540396,3.8,2,0.448
1011,1011,4,A1 LM,LUKE G U,2656.0,85.82,9.6,14.8,18.03017740859569,3.8,2,0.433
1012,1012,4,A1 LM,LUKE G U,2656.5,85.68,9.6,14.8,16.90440931643263,3.7,2,0.418
1013,1013,4,A1 LM,LUKE G U,2657.0,86.5,9.4,14.9,17.6197604641163,3.7,2,0.403
1014,1014,4,A1 LM,LUKE G U,2657.5,88.5,9.1,15.05,17.6197604641163,3.6,2,0.388
1015,1015,4,A1 LM,LUKE G U,2658.0,88.84,8.7,14.95,17.6197604641163,3.6,2,0.373
1016,1016,4,A1 LM,LUKE G U,2658.5,83.21,8.6,14.8,18.450154191794738,3.4,2,0.358
1017,1017,4,A1 LM,LUKE G U,2659.0,71.5,8.7,14.65,18.450154191794738,3.3,2,0.343
1018,1018,4,A1 LM,LUKE G U,2659.5,67.33,9.2,14.3,20.989398836235235,3.4,2,0.328
1019,1019,4,A1 LM,LUKE G U,2660.0,61.32,9.5,13.95,23.878112829131783,3.5,2,0.313
1020,1020,4,A1 LM,LUKE G U,2660.5,55.48,8.5,13.05,33.72873086588689,3.6,2,0.299
1021,1021,6,A1 LM,LUKE G U,2661.0,51.6,3.8,10.1,51.760683195056785,3.7,2,0.284
1022,1022,6,A1 LM,LUKE G U,2661.5,47.71,3.2,9.0,47.424198526024455,3.8,2,0.269
1023,1023,6,A1 LM,LUKE G U,2662.0,48.07,3.2,8.9,39.994474976109736,3.8,2,0.254
1024,1024,4,A1 LM,LUKE G U,2662.5,49.41,3.4,9.3,32.210687912834345,3.8,2,0.239
1025,1025,4,A1 LM,LUKE G U,2663.0,66.1,3.7,10.35,23.878112829131783,3.8,2,0.224
1026,1026,4,A1 LM,LUKE G U,2663.5,76.15,4.7,11.75,18.450154191794738,3.6,2,0.209
1027,1027,4,A1 LM,LUKE G U,2664.0,92.92,7.6,14.1,15.488166189124811,3.3,2,0.194
1028,1028,4,A1 LM,LUKE G U,2664.5,100.69,7.8,16.3,14.256075936021887,3.2,2,0.179
1029,1029,4,A1 LM,LUKE G U,2665.0,101.16,7.4,18.6,16.218100973589298,2.5,2,0.16399999999999998
1030,1030,4,A1 LM,LUKE G U,2665.5,97.59,4.5,20.95,20.32357010936222,2.8,2,0.149
1031,1031,4,A1 LM,LUKE G U,2666.0,87.35,4.7,20.85,26.42408757321945,3.1,2,0.134
1032,1032,6,A1 LM,LUKE G U,2666.5,72.1,6.8,13.5,33.265955329400434,3.3,2,0.119
1033,1033,6,A1 LM,LUKE G U,2667.0,64.79,7.5,9.75,40.92606597300107,3.8,2,0.104
1034,1034,6,A1 LM,LUKE G U,2667.5,62.31,6.4,8.3,49.659232145033606,3.9,2,0.09
1035,1035,6,A1 LM,LUKE G U,2668.0,56.83,5.0,7.2,61.37620051647942,3.8,2,0.075
1036,1036,8,A1 LM,LUKE G U,2668.5,52.34,1.7,5.45,64.268771731702,3.8,2,0.06
1037,1037,8,A1 LM,LUKE G U,2669.0,48.52,-4.3,8.35,64.268771731702,4.0,2,0.045
1038,1038,8,A1 LM,LUKE G U,2669.5,54.95,-12.3,12.45,58.8843655355589,4.0,2,0.03
1039,1039,8,A1 LM,LUKE G U,2670.0,61.02,-14.4,17.3,47.424198526024455,3.8,2,0.015
1040,1040,3,B1 SH,LUKE G U,2670.5,66.93,-13.4,21.8,30.902954325135905,3.6,1,1.0
1041,1041,3,B1 SH,LUKE G U,2671.0,70.41,-6.3,21.75,26.06153549998895,3.2,1,0.974
1042,1042,3,B1 SH,LUKE G U,2671.5,73.06,-1.0,20.0,20.989398836235235,3.1,1,0.949
1043,1043,3,B1 SH,LUKE G U,2672.0,75.05,0.3,20.35,17.6197604641163,3.0,1,0.923
1044,1044,3,B1 SH,LUKE G U,2672.5,76.58,1.1,21.15,16.90440931643263,2.9,1,0.897
1045,1045,3,B1 SH,LUKE G U,2673.0,79.26,1.0,24.1,16.90440931643263,2.8,1,0.872
1046,1046,3,B1 SH,LUKE G U,2673.5,80.34,6.3,23.55,16.90440931643263,2.7,1,0.846
1047,1047,3,B1 SH,LUKE G U,2674.0,80.13,6.8,23.7,16.90440931643263,2.6,1,0.821
1048,1048,3,B1 SH,LUKE G U,2674.5,76.51,6.6,23.6,17.6197604641163,2.6,1,0.795
1049,1049,3,B1 SH,LUKE G U,2675.0,74.52,3.3,24.25,19.230917289101587,2.6,1,0.769
1050,1050,2,B1 SH,LUKE G U,2675.5,73.2,0.1,23.65,21.87761623949554,2.6,1,0.7440000000000001
1051,1051,2,B1 SH,LUKE G U,2676.0,69.51,4.0,17.9,24.888573182823905,2.7,1,0.718
1052,1052,2,B1 SH,LUKE G U,2676.5,64.97,4.6,16.0,29.648313895243408,2.8,1,0.6920000000000001
1053,1053,2,B1 SH,LUKE G U,2677.0,65.21,6.3,14.85,29.648313895243408,3.0,1,0.667
1054,1054,2,B1 SH,LUKE G U,2677.5,65.7,7.4,13.6,29.648313895243408,3.1,1,0.6409999999999999
1055,1055,2,B1 SH,LUKE G U,2678.0,65.24,9.0,11.6,27.164392688390823,3.3,1,0.615
1056,1056,2,B1 SH,LUKE G U,2678.5,63.2,9.2,10.7,27.164392688390823,3.6,1,0.59
1057,1057,2,B1 SH,LUKE G U,2679.0,61.71,6.7,11.15,22.490546058357804,3.7,1,0.564
1058,1058,2,B1 SH,LUKE G U,2679.5,60.3,4.3,11.05,17.701089583174213,3.6,1,0.5379999999999999
1059,1059,2,B1 SH,LUKE G U,2680.0,58.7,2.5,11.65,13.489628825916533,3.5,1,0.513
1060,1060,2,B1 SH,LUKE G U,2680.5,56.18,0.8,11.7,10.519618738232229,3.3,1,0.487
1061,1061,2,B1 SH,LUKE G U,2681.0,55.11,0.4,11.6,9.246981739382225,3.0,1,0.462
1062,1062,2,B1 SH,LUKE G U,2681.5,54.51,0.5,11.55,7.447319739059893,3.0,1,0.436
1063,1063,2,B1 SH,LUKE G U,2682.0,55.3,0.8,11.5,6.637430704019089,2.9,1,0.41
1064,1064,2,B1 SH,LUKE G U,2682.5,55.56,1.2,11.6,6.025595860743578,2.9,1,0.385
1065,1065,2,B1 SH,LUKE G U,2683.0,54.92,1.1,11.75,5.296634438916578,2.8,1,0.359
1066,1066,2,B1 SH,LUKE G U,2683.5,54.92,1.0,11.9,5.058246620031139,2.8,1,0.333
1067,1067,2,B1 SH,LUKE G U,2684.0,55.63,0.9,11.85,5.296634438916578,2.9,1,0.308
1068,1068,2,B1 SH,LUKE G U,2684.5,57.6,1.0,11.7,5.520774392807576,2.9,1,0.282
1069,1069,2,B1 SH,LUKE G U,2685.0,60.83,1.7,11.45,5.520774392807576,3.0,1,0.256
1070,1070,2,B1 SH,LUKE G U,2685.5,62.86,2.4,11.6,5.7543993733715695,3.1,1,0.231
1071,1071,3,B1 SH,LUKE G U,2686.0,67.48,8.6,14.6,6.516283940608428,3.1,1,0.205
1072,1072,3,B1 SH,LUKE G U,2686.5,74.05,8.4,14.8,7.447319739059893,3.2,1,0.179
1073,1073,3,B1 SH,LUKE G U,2687.0,77.79,8.2,14.6,8.472274141405963,3.2,1,0.154
1074,1074,3,B1 SH,LUKE G U,2687.5,76.99,6.9,13.55,9.549925860214358,3.3,1,0.128
1075,1075,3,B1 SH,LUKE G U,2688.0,75.9,6.7,15.15,10.092528860766844,3.4,1,0.103
1076,1076,3,B1 SH,LUKE G U,2688.5,74.27,3.7,18.55,11.015393095414145,3.5,1,0.077
1077,1077,3,B1 SH,LUKE G U,2689.0,73.43,-1.0,21.9,11.857687481671602,3.6,1,0.051
1078,1078,3,B1 SH,LUKE G U,2689.5,64.68,-0.5,20.45,18.450154191794738,3.3,1,0.026
1079,1079,8,B1 LM,LUKE G U,2690.0,50.6,-0.2,16.1,27.164392688390823,3.4,2,1.0
1080,1080,8,B1 LM,LUKE G U,2690.5,39.67,-1.6,6.4,38.37072454922788,3.6,2,0.957
1081,1081,8,B1 LM,LUKE G U,2691.0,31.96,0.5,4.55,41.686938347033575,3.9,2,0.913
1082,1082,6,B1 LM,LUKE G U,2691.5,42.29,0.6,4.6,53.95106225151273,4.5,2,0.87
1083,1083,6,B1 LM,LUKE G U,2692.0,48.33,1.8,5.6,64.268771731702,4.2,2,0.826
1084,1084,6,B1 LM,LUKE G U,2692.5,48.4,0.9,6.15,73.11390834834177,3.6,2,0.7829999999999999
1085,1085,6,B1 LM,LUKE G U,2693.0,48.41,0.5,6.25,90.78205301781857,3.4,2,0.7390000000000001
1086,1086,6,B1 LM,LUKE G U,2693.5,46.41,-0.2,5.9,103.2761405761398,3.5,2,0.696
1087,1087,8,B1 LM,LUKE G U,2694.0,44.36,-0.7,5.45,112.2018454301963,3.6,2,0.652
1088,1088,8,B1 LM,LUKE G U,2694.5,39.15,-0.2,4.4,127.64388088113435,3.8,2,0.609
1089,1089,6,B1 LM,LUKE G U,2695.0,36.7,0.7,3.25,139.31568029453035,4.1,2,0.565
1090,1090,6,B1 LM,LUKE G U,2695.5,36.01,0.5,3.05,158.48931924611142,4.7,2,0.522
1091,1091,6,B1 LM,LUKE G U,2696.0,37.9,0.8,3.3,172.98163592151016,4.9,2,0.478
1092,1092,6,B1 LM,LUKE G U,2696.5,40.44,1.4,3.6,172.98163592151016,4.7,2,0.435
1093,1093,6,B1 LM,LUKE G U,2697.0,43.51,1.7,3.75,180.3017740859568,4.5,2,0.391
1094,1094,6,B1 LM,LUKE G U,2697.5,44.73,1.8,3.9,172.98163592151016,4.3,2,0.348
1095,1095,6,B1 LM,LUKE G U,2698.0,52.29,1.9,4.25,172.98163592151016,4.2,2,0.304
1096,1096,6,B1 LM,LUKE G U,2698.5,57.68,2.9,5.35,154.88166189124811,4.3,2,0.261
1097,1097,8,B1 LM,LUKE G U,2699.0,55.66,2.6,5.3,133.6595516546442,4.5,2,0.217
1098,1098,8,B1 LM,LUKE G U,2699.5,51.65,1.7,4.35,122.4616199265049,4.6,2,0.174
1099,1099,8,B1 LM,LUKE G U,2700.0,48.58,1.2,3.4,61.37620051647942,4.6,2,0.13
1100,1100,8,B1 LM,LUKE G U,2700.5,52.53,0.8,3.5,43.65158322401658,4.5,2,0.087
1101,1101,8,B1 LM,LUKE G U,2701.0,63.83,2.4,4.9,28.444611074479155,4.1,2,0.043
1102,1102,3,B2 SH,LUKE G U,2701.5,73.93,2.5,9.95,20.989398836235235,3.6,1,1.0
1103,1103,3,B2 SH,LUKE G U,2702.0,82.15,5.9,12.95,17.6197604641163,3.2,1,0.957
1104,1104,2,B2 SH,LUKE G U,2702.5,79.86,7.5,14.05,14.859356422870075,3.1,1,0.913
1105,1105,2,B2 SH,LUKE G U,2703.0,75.71,6.6,13.5,13.614446824659511,3.1,1,0.87
1106,1106,2,B2 SH,LUKE G U,2703.5,70.41,7.0,11.0,13.614446824659511,3.2,1,0.826
1107,1107,2,B2 SH,LUKE G U,2704.0,59.72,6.8,9.4,15.488166189124811,3.4,1,0.7829999999999999
1108,1108,2,B2 SH,LUKE G U,2704.5,61.47,5.8,8.4,17.6197604641163,3.6,1,0.7390000000000001
1109,1109,2,B2 SH,LUKE G U,2705.0,65.24,6.6,8.9,17.6197604641163,3.9,1,0.696
1110,1110,2,B2 SH,LUKE G U,2705.5,66.26,6.4,9.1,18.450154191794738,4.1,1,0.652
1111,1111,2,B2 SH,LUKE G U,2706.0,68.21,4.8,9.8,17.6197604641163,4.2,1,0.609
1112,1112,2,B2 SH,LUKE G U,2706.5,69.24,3.1,10.65,13.614446824659511,4.0,1,0.565
1113,1113,2,B2 SH,LUKE G U,2707.0,71.23,2.0,12.8,11.481536214968829,3.8,1,0.522
1114,1114,2,B2 SH,LUKE G U,2707.5,76.47,-9.2,23.9,10.092528860766844,3.7,1,0.478
1115,1115,3,B2 SH,LUKE G U,2708.0,83.52,-5.5,27.15,9.68277856261249,3.2,1,0.435
1116,1116,3,B2 SH,LUKE G U,2708.5,82.88,-4.8,27.5,10.092528860766844,2.6,1,0.348
1117,1117,3,B2 SH,LUKE G U,2709.0,76.99,-2.5,25.55,11.481536214968829,2.6,1,0.304
1118,1118,2,B2 SH,LUKE G U,2709.5,68.71,-1.9,15.95,12.531411749414156,2.7,1,0.261
1119,1119,2,B2 SH,LUKE G U,2710.0,66.49,2.3,9.95,15.488166189124811,3.0,1,0.217
1120,1120,2,B2 SH,LUKE G U,2710.5,66.67,1.8,10.3,16.90440931643263,3.4,1,0.174
1121,1121,2,B2 SH,LUKE G U,2711.0,68.68,4.7,17.45,20.989398836235235,3.4,1,0.13
1122,1122,2,B2 SH,LUKE G U,2711.5,67.26,-3.6,21.4,23.878112829131783,3.3,1,0.087
1123,1123,8,B2 LM,LUKE G U,2712.0,38.21,0.5,17.25,30.902954325135905,3.2,2,1.0
1124,1124,8,B2 LM,LUKE G U,2712.5,23.03,2.0,13.2,33.72873086588689,3.4,2,0.947
1125,1125,8,B2 LM,LUKE G U,2713.0,16.09,0.0,9.6,33.72873086588689,4.0,2,0.895
1126,1126,8,B2 LM,LUKE G U,2713.5,15.38,0.2,9.4,35.1560440528298,4.7,2,0.8420000000000001
1127,1127,8,B2 LM,LUKE G U,2714.0,15.34,0.1,9.75,38.37072454922788,5.3,2,0.789
1128,1128,8,B2 LM,LUKE G U,2714.5,15.83,-1.5,11.15,38.37072454922788,5.8,2,0.737
1129,1129,8,B2 LM,LUKE G U,2715.0,16.39,-2.0,11.4,39.994474976109736,5.8,2,0.684
1130,1130,8,B2 LM,LUKE G U,2715.5,17.2,-2.5,11.15,47.424198526024455,5.6,2,0.632
1131,1131,8,B2 LM,LUKE G U,2716.0,20.17,-3.0,10.4,51.760683195056785,5.2,2,0.579
1132,1132,8,B2 LM,LUKE G U,2716.5,24.31,-3.0,8.6,56.49369748123023,5.1,2,0.526
1133,1133,8,B2 LM,LUKE G U,2717.0,24.49,-0.4,6.6,58.8843655355589,5.0,2,0.474
1134,1134,8,B2 LM,LUKE G U,2717.5,24.54,0.7,5.95,64.268771731702,5.0,2,0.421
1135,1135,8,B2 LM,LUKE G U,2718.0,23.16,1.2,6.5,64.268771731702,5.0,2,0.368
1136,1136,8,B2 LM,LUKE G U,2718.5,22.98,1.1,6.75,66.98846094165262,5.0,2,0.316
1137,1137,8,B2 LM,LUKE G U,2719.0,23.48,0.8,7.8,64.268771731702,5.1,2,0.263
1138,1138,8,B2 LM,LUKE G U,2719.5,25.9,1.8,8.1,53.95106225151273,5.1,2,0.211
1139,1139,6,B2 LM,LUKE G U,2720.0,25.9,1.8,8.1,53.95106225151273,5.1,2,0.211
1140,1140,6,B2 LM,LUKE G U,2720.5,32.16,2.9,8.15,44.46312674691088,5.1,2,0.158
1141,1141,6,B2 LM,LUKE G U,2721.0,34.86,3.5,8.55,35.1560440528298,5.1,2,0.105
1142,1142,6,B2 LM,LUKE G U,2721.5,38.53,2.8,8.9,28.313919957993775,5.1,2,0.053
1143,1143,3,B3 SH,LUKE G U,2722.0,40.07,0.3,8.95,15.488166189124811,4.9,1,1.0
1144,1144,3,B3 SH,LUKE G U,2722.5,45.45,-5.8,11.9,9.68277856261249,4.4,1,0.971
1145,1145,3,B3 SH,LUKE G U,2723.0,54.42,-16.0,17.8,7.798301105232589,3.7,1,0.943
1146,1146,3,B3 SH,LUKE G U,2723.5,82.13,-12.2,23.4,7.144963260755138,3.3,1,0.914
1147,1147,3,B3 SH,LUKE G U,2724.0,95.72,-5.6,27.1,6.280583588133177,2.9,1,0.8859999999999999
1148,1148,3,B3 SH,LUKE G U,2724.5,100.54,-0.6,29.6,5.520774392807576,2.6,1,0.857
1149,1149,3,B3 SH,LUKE G U,2725.0,101.09,-0.2,29.8,4.852885001621209,2.5,1,0.8290000000000001
1150,1150,3,B3 SH,LUKE G U,2725.5,97.01,-0.5,29.55,4.092606597300107,2.4,1,0.8
1151,1151,3,B3 SH,LUKE G U,2726.0,89.65,-3.4,28.0,3.4355794789987475,2.4,1,0.7709999999999999
1152,1152,3,B3 SH,LUKE G U,2726.5,87.36,-1.3,23.45,3.162277660168379,2.4,1,0.743
1153,1153,3,B3 SH,LUKE G U,2727.0,84.42,3.0,20.9,2.8973435877013234,2.5,1,0.7140000000000001
1154,1154,3,B3 SH,LUKE G U,2727.5,83.16,7.3,18.85,2.7797132677592904,2.7,1,0.6859999999999999
1155,1155,3,B3 SH,LUKE G U,2728.0,82.81,7.6,19.5,2.654605561975539,2.7,1,0.657
1156,1156,3,B3 SH,LUKE G U,2728.5,85.11,4.3,21.85,2.4434305526939712,2.8,1,0.629
1157,1157,3,B3 SH,LUKE G U,2729.0,86.75,4.1,21.85,2.4434305526939712,2.7,1,0.6
1158,1158,3,B3 SH,LUKE G U,2729.5,87.27,3.0,21.2,2.4434305526939712,2.6,1,0.5710000000000001
1159,1159,3,B3 SH,LUKE G U,2730.0,85.02,5.4,19.6,2.546830252585041,2.6,1,0.5429999999999999
1160,1160,3,B3 SH,LUKE G U,2730.5,79.75,5.8,19.7,2.831391995799379,2.6,1,0.514
1161,1161,3,B3 SH,LUKE G U,2731.0,78.3,5.5,19.85,3.0199517204020156,2.6,1,0.486
1162,1162,3,B3 SH,LUKE G U,2731.5,81.07,7.6,18.4,3.451437393358562,2.6,1,0.457
1163,1163,2,B3 SH,LUKE G U,2732.0,79.27,6.4,16.2,4.017908108489399,2.8,1,0.429
1164,1164,2,B3 SH,LUKE G U,2732.5,73.93,5.9,14.05,4.6558609352295885,3.0,1,0.4
1165,1165,2,B3 SH,LUKE G U,2733.0,65.23,4.1,11.95,5.520774392807576,3.3,1,0.371
1166,1166,2,B3 SH,LUKE G U,2733.5,61.78,3.2,11.2,7.798301105232589,3.5,1,0.343
1167,1167,2,B3 SH,LUKE G U,2734.0,62.11,2.8,11.5,9.68277856261249,3.5,1,0.314
1168,1168,2,B3 SH,LUKE G U,2734.5,62.58,2.7,11.95,11.015393095414145,3.4,1,0.28600000000000003
1169,1169,2,B3 SH,LUKE G U,2735.0,64.56,2.5,12.15,11.481536214968829,3.3,1,0.257
1170,1170,2,B3 SH,LUKE G U,2735.5,67.07,2.5,11.85,11.481536214968829,3.4,1,0.229
1171,1171,2,B3 SH,LUKE G U,2736.0,68.49,2.8,11.7,11.015393095414145,3.3,1,0.2
1172,1172,2,B3 SH,LUKE G U,2736.5,74.44,3.1,11.55,11.015393095414145,3.2,1,0.171
1173,1173,3,B3 SH,LUKE G U,2737.0,78.97,4.4,11.5,11.015393095414145,3.3,1,0.14300000000000002
1174,1174,3,B3 SH,LUKE G U,2737.5,80.06,5.7,11.65,13.061708881318419,3.4,1,0.114
1175,1175,8,B3 LM,LUKE G U,2738.0,67.48,2.5,13.85,30.338911841942704,3.9,2,1.0
1176,1176,8,B3 LM,LUKE G U,2738.5,52.5,1.4,12.9,35.1560440528298,4.0,2,0.889
1177,1177,8,B3 LM,LUKE G U,2739.0,31.71,0.6,9.2,39.994474976109736,4.3,2,0.778
1178,1178,8,B3 LM,LUKE G U,2739.5,25.1,-0.7,8.35,41.686938347033575,4.6,2,0.667
1179,1179,8,B3 LM,LUKE G U,2740.0,23.57,-1.5,7.55,45.498806015004874,4.7,2,0.556
1180,1180,8,B3 LM,LUKE G U,2740.5,25.17,-1.5,7.15,45.498806015004874,4.7,2,0.444
1181,1181,8,B3 LM,LUKE G U,2741.0,31.3,-0.8,6.7,39.994474976109736,4.7,2,0.333
1182,1182,8,B3 LM,LUKE G U,2741.5,37.3,0.1,6.75,35.1560440528298,4.4,2,0.222
1183,1183,8,B3 LM,LUKE G U,2742.0,43.05,0.9,7.15,29.648313895243408,3.8,2,0.111
1184,1184,2,B4 SH,LUKE G U,2742.5,49.95,1.6,7.9,24.888573182823905,3.6,1,1.0
1185,1185,2,B4 SH,LUKE G U,2743.0,56.08,1.6,8.2,19.230917289101587,3.5,1,0.957
1186,1186,2,B4 SH,LUKE G U,2743.5,58.25,1.8,8.8,17.378008287493753,3.4,1,0.913
1187,1187,2,B4 SH,LUKE G U,2744.0,61.71,3.0,9.1,15.559656316050742,3.4,1,0.87
1188,1188,2,B4 SH,LUKE G U,2744.5,66.63,4.1,9.45,13.614446824659511,3.3,1,0.826
1189,1189,3,B4 SH,LUKE G U,2745.0,71.55,5.1,9.85,13.061708881318419,3.3,1,0.7829999999999999
1190,1190,3,B4 SH,LUKE G U,2745.5,78.54,6.9,11.35,13.614446824659511,3.3,1,0.7390000000000001
1191,1191,3,B4 SH,LUKE G U,2746.0,82.48,9.5,13.95,12.531411749414156,3.2,1,0.696
1192,1192,3,B4 SH,LUKE G U,2746.5,77.48,8.7,13.65,12.531411749414156,3.2,1,0.652
1193,1193,2,B4 SH,LUKE G U,2747.0,74.35,7.7,12.75,11.967405313072444,3.1,1,0.609
1194,1194,2,B4 SH,LUKE G U,2747.5,67.76,6.7,11.95,11.481536214968829,3.2,1,0.565
1195,1195,2,B4 SH,LUKE G U,2748.0,62.93,5.7,11.65,11.481536214968829,3.3,1,0.522
1196,1196,2,B4 SH,LUKE G U,2748.5,58.85,2.8,10.7,11.481536214968829,3.3,1,0.478
1197,1197,2,B4 SH,LUKE G U,2749.0,57.92,2.2,11.0,11.015393095414145,3.3,1,0.435
1198,1198,2,B4 SH,LUKE G U,2749.5,61.42,2.2,11.2,11.481536214968829,3.2,1,0.391
1199,1199,2,B4 SH,LUKE G U,2750.0,61.98,2.5,11.45,11.481536214968829,3.2,1,0.348
1200,1200,2,B4 SH,LUKE G U,2750.5,62.63,2.8,11.5,11.967405313072444,3.1,1,0.304
1201,1201,2,B4 SH,LUKE G U,2751.0,62.94,3.6,11.2,11.967405313072444,3.1,1,0.261
1202,1202,2,B4 SH,LUKE G U,2751.5,65.85,4.4,10.9,11.481536214968829,3.3,1,0.217
1203,1203,2,B4 SH,LUKE G U,2752.0,68.59,4.4,10.9,11.481536214968829,3.4,1,0.174
1204,1204,3,B4 SH,LUKE G U,2752.5,74.99,2.7,12.25,11.481536214968829,3.5,1,0.13
1205,1205,3,B4 SH,LUKE G U,2753.0,79.04,3.0,14.5,11.967405313072444,3.6,1,0.087
1206,1206,3,B4 SH,LUKE G U,2753.5,79.86,3.2,17.8,13.061708881318419,3.4,1,0.043
1207,1207,3,B4 SH,LUKE G U,2754.0,79.11,7.0,17.7,16.595869074375596,3.2,1,0.01
1208,1208,6,B4 LM,LUKE G U,2754.5,79.11,7.0,17.7,16.595869074375596,3.2,2,1.0
1209,1209,8,B4 LM,LUKE G U,2755.0,73.93,7.0,14.1,23.878112829131783,3.2,2,0.857
1210,1210,8,B4 LM,LUKE G U,2755.5,56.13,5.6,9.2,24.888573182823905,3.5,2,0.7140000000000001
1211,1211,8,B4 LM,LUKE G U,2756.0,30.61,4.2,6.4,24.888573182823905,4.1,2,0.5710000000000001
1212,1212,8,B4 LM,LUKE G U,2756.5,18.45,3.2,5.3,22.908676527677734,4.7,2,0.429
1213,1213,8,B4 LM,LUKE G U,2757.0,19.36,3.7,5.55,13.30454417978092,5.0,2,0.14300000000000002
1214,1214,3,B5 SH,LUKE G U,2757.5,26.23,1.3,7.95,8.511380382023763,4.8,1,1.0
1215,1215,3,B5 SH,LUKE G U,2758.0,31.45,-1.1,13.65,7.144963260755138,4.5,1,0.917
1216,1216,3,B5 SH,LUKE G U,2758.5,39.85,-0.9,19.55,5.520774392807576,3.8,1,0.833
1217,1217,3,B5 SH,LUKE G U,2759.0,55.71,-0.7,28.15,5.296634438916578,2.9,1,0.75
1218,1218,3,B5 SH,LUKE G U,2759.5,65.46,-1.4,26.8,4.852885001621209,2.6,1,0.667
